1320;KURE I;33.3336;133.2433
749;KURE II;34.2333;132.5333
1023;KURE III;34.2333;132.5500
1209;KURE IV;34.2406;132.5503
134;KUSHIMOTO;33.4758;135.7733
518;KUSHIRO;42.9756;144.3714
513;KWAJALEIN;8.7317;167.7350
1764;L'ESTARTIT;42.0538;3.2064
484;LA CORUÑA I;43.3686;-8.3978
763;LA CORUÑA II;43.3643;-8.3989
1808;LA CORUÑA III;43.3573;-8.3893
2065;LA GOMERA;28.0878;-17.1083
256;LA JOLLA (SCRIPPS PIER);32.8667;-117.257
544;LA LIBERTAD II;-2.2;-80.9167
2348;LA LIBERTAD III;-2.2;-80.917
555;LA LIBERTAD;-2.2;-80.9167
109;LA MADDALENA;41.2333;9.3667
2064;LA PALMA;28.6778;-17.768
764;LA PALOMA;-34.65;-54.15
695;LA PAZ;24.1667;-110.35
2298;LA PUSH;47.9133;-124.637
466;LA ROCHELLE-LA PALLICE;46.1585;-1.2207
558;LA UNION;13.3333;-87.8167
1879;LABUAN 2;5.2728;115.2500
1303;LAE;-6.75;147.0000
162;LAGOS;37.1000;-8.6667
1877;LAHAT DATU;5.0189;118.3461
2171;LAJES DAS FLORES;39.3785;-31.1686
1696;LAKE WORTH PIER;26.6117;-80.0333
2119;LAMESHUR BAY;18.3167;-64.7233
2079;LAMPEDUSA;35.4998;12.6044
2198;LAMU B;-2.2717;40.9033
2273;LANAI ISLAND, KAUMALAPAU;20.7800;-156.9
2132;LANDSORT NORRA;58.7689;17.8589
68;LANDSORT;58.7422;17.8653
840;LANGARA POINT;54.2500;-133.033
2308;LANGOSTEIRA;43.3465;-8.5301
1513;LAOHUTAN;38.8667;121.6833
1044;LARK HARBOUR;49.1000;-58.3667
565;LAS PALMAS C (PUERTO DE LA LUZ);28.1467;-15.4076
1802;LAS PALMAS D;28.1406;-15.4118
590;LAS PALMAS, PUERTO DE LA LUZ;28.1363;-15.4257
1805;LAUTOKA;-17.6049;177.4383
1294;LE CONQUET;48.3594;-4.7808
1921;LE CROUESTY;47.5427;-2.8952
453;LE HAVRE;49.4819;0.1060
459;LE VERDON;45.5500;-1.0667
2244;LEAVA;-14.296;-178.16
522;LEGASPI, ALBAY;13.1500;123.7500
1526;LEITH II;55.9898;-3.1817
802;LEITH;55.9833;-3.1667
791;LEIXOES;41.1833;-8.7
84;LEMSTROM;60.1000;20.0167
1233;LEROS;37.1297;26.8480
830;LERWICK;60.1540;-1.1403
1747;LES SABLES D OLONNE;46.4975;-1.7937
654;LESKINA (LESKINA MYS);72.3167;79.5667
1239;LEVKAS;38.8345;20.7121
224;LEWES (BREAKWATER HARBOR);38.7817;-75.12
2324;LEWISETTA, VIRGINIA;37.9950;-76.465
1405;LIANYUNGANG;34.7500;119.4500
26;LIEPAJA;56.5333;20.9833
1447;LIME TREE BAY, ST CROIX;17.6933;-64.7533
323;LIMHAMN;55.5833;12.9333
2191;LIMON B;9.9883;-83.02
365;LINAKHAMARI;69.6500;31.3667
1336;LISBON;38.7000;-9.1333
1822;LITTLE CORNWALLIS ISLAND;75.3833;-96.95
1774;LIVERPOOL (GLADSTONE DOCK);53.4497;-3.018
15;LIVERPOOL GEORGES AND PRINCES PIERS;53.4000;-3
2080;LIVORNO II;43.5463;10.2993
1854;LLANDUDNO;53.3317;-3.8252
233;LOHM;60.1000;21.6667
1685;LOK ON PAI;22.3667;114.0000
1860;LOMBRUM;-2.0421;147.3738
818;LORD HOWE ISLAND;-31.5167;159.0667
1410;LORETO;26.0167;-111.367
1836;LORNE;-38.5472;143.9888
245;LOS ANGELES;33.7200;-118.272
2071;LOW HEAD;-41.0644;146.7947
1349;LOWER ESCUMINAC;47.0833;-64.8833
754;LOWESTOFT;52.4731;1.7501
1630;LUCINDA;-18.5167;146.3833
1817;LUKA KOPER;45.5481;13.7246
1594;LUMUT;4.2400;100.6133
979;LUSI;32.1333;121.6167
2281;LYMINGTON;50.7403;-1.5071
16;LYOKKI;60.8500;21.1833
17;LYPYRTTI;60.6000;21.2333
259;LYTTELTON II;-43.6056;172.7219
9;MAASSLUIS;51.9175;4.2497
2154;MACABALAN PORT, CAGAYAN DE ORO;8.5000;124.6667
269;MACAU;22.2000;113.5500
564;MACKAY;-21.1;149.2333
1254;MADANG;-5.2167;145.8000
1736;MADEIRA;-2.5667;-44.3833
759;MAGUEYES ISLAND;17.9700;-67.045
2062;MAHON;39.8930;4.2706
1089;MAISAKA;34.6819;137.6089
663;MAIZURU I;35.4833;135.4000
1387;MAIZURU II;35.4767;135.3869
1523;MAIZURU III;35.4500;135.3167
1217;MAJURO-B;7.1000;171.3667
1838;MAJURO-C;7.1060;171.3728
2153;MAKAR, GENERAL SANTOS CITY;6.1000;125.1500
1142;MAKURAZAKI I;31.2667;130.3000
1810;MALAGA II;36.7118;-4.4171
496;MALAGA;36.7127;-4.4155
1252;MALAKAL-B;7.3333;134.4667
1753;MALE-B, HULULE;4.1833;73.5333
916;MALIN HEAD;55.3667;-7.3333
486;MALOY;61.9338;5.1133
609;MALYE KARMAKULY;72.3667;52.7000
620;MALYI TAIMYR (MALYI TAIMYR OSTROV);78.0833;106.8167
741;MALYSHEVA (MALYSHEVA OSTROV);72.0667;129.8333
2174;MAMBAJAO CAMGUIN;9.2500;124.7333
1262;MANFREDONIA;41.6167;15.9167
1423;MANGALORE (PANAMBURU);12.9167;74.8000
696;MANGALORE;12.8500;74.8333
145;MANILA, S. HARBOR;14.5833;120.9667
172;MANTYLUOTO;61.5944;21.4634
1609;MANUS ISLAND;-2.0167;147.2667
1818;MANZANILLO 2;19.0667;-104.3
737;MANZANILLO;19.0500;-104.333
1934;MANZANILLO;20.3333;-77.15
986;MAPUTO;-25.9667;32.5667
1542;MAR DE AJO;-36.7;-56.6667
819;MAR DEL PLATA (CLUB);-38.0333;-57.5167
857;MAR DEL PLATA (PUERTO);-38.0333;-57.5333
1187;MARATHON SHORES;24.7333;-81.0333
2239;MARE;-21.5478;167.8771
2286;MARIEL BOCA;23.0208;-82.7558
667;MARII PRONCHISHEVOI (BUKHTA);75.5333;113.4333
2181;MARIN;42.4061;-8.6911
2010;MARMARA EREGLISI;40.9667;27.9667
1735;MARSAXLOKK   (FORMALLY VALLETTA);35.8201;14.5330
61;MARSEILLE;43.2788;5.3539
2104;MARVIKEN;58.5536;16.8372
2044;MASAN;35.2100;128.5889
1887;MASIRAH;20.6833;58.8667
491;MASSACRE BAY;52.8333;173.2000
1338;MATAPEAKE;38.9567;-76.355
2188;MATARANI B;-17.0017;-72.1083
458;MATARANI;-17;-72.1167
2156;MATI, DAVAO ORIENTAL;6.9500;126.2167
880;MATSUYAMA I;33.8667;132.7000
1062;MATSUYAMA II;33.8589;132.7122
2271;MAUSUND;63.8693;8.6652
2326;MAYPORT (BAR PILOTS DOCK), FLORIDA;30.3983;-81.4283
316;MAYPORT;30.3933;-81.4317
712;MAZATLAN;23.2000;-106.417
2057;MELILLA;35.2906;-2.9285
2265;MELINKA;-43.8983;-73.7483
1679;MENTES/IZMIR;38.4333;26.7167
359;MERA;34.9189;139.8250
363;MIAMI BEACH;25.7683;-80.1317
523;MIDWAY ISLAND;28.2117;-177.36
1190;MIKUNI;36.2547;136.1489
1700;MILFORD HAVEN (HAKIN);51.7074;-5.0515
66;MILFORD HAVEN (NEWTON NOYES);51.7000;-5.0167
755;MILLPORT;55.7498;-4.9063
1160;MILNER BAY (GROOTE EYLANDT);-13.8601;136.4156
2335;MIMIZAN;44.2107;-1.2951
1494;MINA SULMAN;26.2333;50.6000
1064;MINAMI IZU;34.6167;138.8833
1819;MIRI;4.4011;113.9744
810;MISUMI;32.6231;130.4514
1060;MIYAKE SIMA;34.0672;139.4808
463;MIYAKO I;39.6333;141.9667
1149;MIYAKO II;39.6431;141.9753
872;MIYAZU;35.5333;135.1833
2327;MOBILE STATE DOCKS, ALABAMA;30.7050;-88.04
954;MOKPO;34.7797;126.3756
823;MOKUOLOE ISLAND;21.4317;-157.79
2183;MOMBASA II;-4.0667;39.6500
271;MOMMARK;54.9333;10.0667
2122;MONA ISLAND;18.0900;-67.9383
788;MONACO (FONTVIEILLE);43.7288;7.4215
772;MONBETU I;44.3500;143.3667
1470;MONBETU II;44.3500;143.3667
519;MONTAUK;41.0483;-71.96
1352;MONTEREY;36.6050;-121.887
431;MONTEVIDEO (PUNTA LOBOS);-34.9;-56.25
1493;MOOLOOLABA 2;-26.6833;153.1333
719;MOREHEAD CITY;34.7167;-76.7333
1249;MORMUGAO;15.4167;73.8000
732;MORZHOVAIA (HARASAVEI MYS);71.4167;67.5833
1936;MOSEULPO;33.2144;126.2511
781;MOSJOEN;65.8500;13.2000
1940;MOTRIL 2;36.7202;-3.5236
978;MOTURIKI ISLAND;-37.6317;176.1850
2266;MOULMEIN II;16.4650;97.6217
747;MOULMEIN;16.4833;97.6167
1629;MOURILYAN HARBOUR;-17.5833;146.0833
1054;MOZAMBIQUE ISLAND;-15.0333;40.7333
912;MOZI;33.9500;130.9667
1108;MUKHO;37.5503;129.1164
43;MUMBAI / BOMBAY (APOLLO BANDAR);18.9167;72.8333
1732;MUMBLES;51.5700;-3.9754
649;MUOSTAH ( MUOSTAH OSTROV);71.5500;130.0333
687;MURMANSK II;68.9667;33.0500
684;MURMANSK;68.9667;33.0500
1194;MURORAN;42.3500;140.9500
1390;MUROTOMISAKI;33.2664;134.1644
2185;MUSCAT B;23.6283;58.5650
1716;MUSCAT;23.6333;58.5667
862;MYRTLE BEACH;33.6833;-78.885
2026;MYS PIKSHUEVA;69.5500;32.4333
616;MYS SHMIDTA;68.9000;-179.367
1639;N. SPIT, HUMBOLDT BAY;40.7667;-124.217
827;NAGAEVO;59.5500;150.7167
1308;NAGAPATTINAM;10.7667;79.8500
1100;NAGASAKI;32.7350;129.8661
1488;NAGOYA II;35.0914;136.8808
860;NAGOYA;35.0833;136.8833
1151;NAHA;26.2133;127.6653
1497;NAIBA;70.8500;130.7500
1029;NAIN;56.5500;-61.7
1105;NAKANO SIMA;29.8419;129.8478
1730;NAN SHA;9.5500;112.8800
2222;NANCOWERY;8.0500;93.5500
1825;NANOOSE BAY;49.2667;-124.133
1111;NANTUCKET ISLAND;41.2850;-70.0967
1783;NAOS ISLAND 2;8.9183;-79.5333
581;NAOS ISLAND;8.9183;-79.55
1750;NAPIER;-39.4755;176.9200
1107;NAPLES;26.1317;-81.8067
129;NAPOLI (ARSENALE);40.8667;14.2667
105;NAPOLI (MANDRACCHIO);40.8429;14.2575
2092;NAPOLI II;40.8414;14.2692
312;NARVIK;68.4283;17.4258
887;NASE I;28.3833;129.5000
1018;NASE II;28.3833;129.5000
1522;NASE III;28.5000;129.5000
1844;NAURU-B;-0.5294;166.9101
1374;NAURU;-0.5333;166.9000
756;NAWILIWILI BAY, KAUAI ISLAND;21.9533;-159.355
385;NEAH BAY;48.3667;-124.612
99;NEDRE GAVLE;60.6833;17.1667
170;NEDRE NYKOPING;58.7500;17.0167
31;NEDRE SODERTALJE;59.2000;17.6167
787;NELSON;-41.2613;173.2728
797;NEMKOVA (NEMKOVA OSTROV);71.4167;150.7500
613;NETTEN;66.9667;-171.933
192;NEUVILLE;46.7000;-71.5667
401;NEVLUNGHAVN;58.9667;9.8833
1245;NEW  WESTMINSTER;49.2000;-122.917
2328;NEW CANAL STATION, LOUISIANA;30.0267;-90.1133
429;NEW LONDON;41.3600;-72.09
856;NEW ROCHELLE;40.8933;-73.7817
12;NEW YORK (THE BATTERY);40.7000;-74.0133
320;NEWCASTLE I;-32.9167;151.8000
1335;NEWCASTLE II;-32.9167;151.8000
267;NEWCASTLE III;-32.9167;151.8000
837;NEWCASTLE V;-32.924;151.7886
1548;NEWHAVEN;50.7818;0.0570
202;NEWLYN;50.1030;-5.5428
766;NEWPORT BAY;33.6033;-117.882
351;NEWPORT;41.5050;-71.3267
1832;NEWPORT;51.5500;-2.9874
752;NEZUGASEKI;38.5633;139.5458
1468;NICE;43.6956;7.2855
489;NIEUWPOORT;51.1500;2.7333
1350;NIKISKI,  ALASKA;60.6833;-151.397
1096;NISINOOMOTE;30.7350;130.9922
1800;NOME,  ALASKA;64.5000;-165.43
821;NORFOLK ISLAND;-29.0583;167.9536
333;NORTH POINT;22.3000;114.2000
1938;NORTH SALAMINOS II;37.9796;23.5342
1604;NORTH SALAMINOS;37.9796;23.5417
95;NORTH SHIELDS;55.0074;-1.4398
1422;NORTH SOUND;19.3000;-81.3167
1299;NORTH SYDNEY;46.2167;-60.25
926;NOSY-BE;-13.4;48.2833
852;NOUMEA-CHALEIX;-22.3;166.4333
2134;NOUMEA-NUMBO;-22.242;166.4162
2339;NUEVITAS BUFADERO;21.5600;-77.2367
2288;NUEVITAS PUNTA PRACTICO;21.5913;-77.1095
1555;NUKU HIVA;-8.9333;-140.083
1842;NUKU'ALOFA B;-21.1368;-175.181
1421;NY-ALESUND;78.9285;11.9380
2292;OCEAN CITY INLET;38.3283;-75.0917
2046;OCHEONGDO;36.1172;125.9847
1097;ODOMARI;31.0236;130.6892
1140;OFUNATO I;39.0667;141.7167
1364;OFUNATO II;39.0197;141.7533
1264;OGA;39.9422;139.7058
1344;OGI;37.8147;138.2811
1293;OITA II;33.2661;131.6867
1091;OKADA;34.7894;139.3914
1395;OKHA;22.4667;69.0833
1388;OKINAWA;26.1794;127.8244
69;OLANDS NORRA UDDE;57.3661;17.0972
1263;OMAEZAKI II;34.6083;138.2222
679;OMINATO;41.2500;141.1500
674;ONAGAWA;38.4333;141.4667
635;ONAHAMA;36.9375;140.8919
1026;ONISAKI;34.9039;136.8236
2331;ONSALA;57.3920;11.9190
1631;ONSLOW;-21.6497;115.1315
413;OOSTENDE;51.2333;2.9167
2325;OREGON INLET MARINA, NORTH CAROLINA;35.7950;-75.5483
2097;ORTONA II;42.3559;14.4149
972;ORTONA;42.3500;14.4000
1099;OSAKA;34.6581;135.4328
33;OSCARSBORG;59.6781;10.6049
159;OSHORO I;43.2167;140.8667
1027;OSHORO II;43.2094;140.8581
2106;OSKARSHAMN;57.2750;16.4781
62;OSLO;59.9086;10.7345
2096;OTRANTO II;40.1472;18.4971
990;OTRANTO;40.1333;18.5000
79;OULU / ULEABORG;65.0403;25.4182
1102;OURA;32.9767;130.2206
1146;OWASE;34.0764;136.2072
2193;PADANG B;-0.9967;100.3750
919;PADRE ISLAND;26.0683;-97.1517
2152;PAGADIAN CITY;7.8167;123.4333
886;PAGET ISLAND;32.3667;-64.6667
2130;PAGO BAY,  GUAM;13.4283;144.7967
539;PAGO PAGO;-14.28;-170.69
2093;PALERMO II;38.1214;13.3713
832;PALERMO;-34.5667;-58.4
107;PALERMO;38.1333;13.3333
2082;PALINURO;40.0299;15.2753
1669;PALM BEACH;26.7000;-80.05
2061;PALMA DE MALLORCA 2;39.5602;2.6375
1892;PALMA DE MALLORCA;39.5524;2.6389
1087;PALMA;39.5500;2.6200
1914;PALMEIRA;16.7500;-22.9833
2341;PALMYRA ISLAND B;5.8830;-162.088
1641;PANAMA CITY, ST.ANDREWS BAY, FL;30.1517;-85.6667
2230;PANWA CAPE;7.8014;98.4064
1397;PAPEETE-B, FARE UTE POINT, SOC.IS.;-17.5331;-149.573
1161;PARADIP;20.2667;86.7000
2338;PASAIA HARBOUR, SAN SEBASTIAN;43.3218;-1.9315
561;PASAJES;43.3266;-1.9218
1250;PATRAI;38.4167;21.7287
1152;PATRICIA BAY;48.6500;-123.45
1591;PELABUHAN KELANG;3.0500;101.3583
1450;PENRHYN;-9.0167;-158.067
246;PENSACOLA;30.4033;-87.21
1006;PESCHANYI (PESCHANYI MYS);79.4333;102.4833
824;PETROPAVLOVSK-KAMCHATSKY;52.9833;158.6500
606;PEVEK;69.7000;170.2500
135;PHILADELPHIA (PIER 9N);39.9333;-75.1417
1121;PICTOU;45.6833;-62.7
194;PIETARSAARI  /  JAKOBSTAD;63.7086;22.6896
971;PINEY POINT, MARYLAND;38.1333;-76.5333
289;PIONERSKY;54.9500;20.2167
374;PIRAIEVS;37.9373;23.6267
867;PIRAMIDE;-42.5833;-64.2833
1945;PLOCE;43.0500;17.4167
875;PLUM ISLAND;41.1667;-72.2
1324;POHANG;36.0472;129.3839
1925;POHNPEI C;6.9805;158.2002
1370;POHNPEI-B;6.9833;158.2333
193;POINT ATKINSON;49.3333;-123.25
1846;POINT LA RUE;-4.6667;55.5333
1394;POINT REYES;37.9950;-122.977
1138;POINT SAPIN;46.9667;-64.8333
1332;POINT TUPPER;45.6000;-61.3667
1501;POINTE DES GALETS;-20.9349;55.2850
938;POINTE NOIRE;-4.7833;11.8333
1078;POINTE ST. GILDAS;47.1333;-2.25
1784;POINTE-A-PITRE;16.2244;-61.5314
138;POINTE-AU-PERE;48.5167;-68.4667
1309;POINTE-DU-CHENE;46.2500;-64.5333
2027;POLYARNIY;69.2000;33.4833
1885;PONTA DELGADA 2;37.7333;-25.6667
258;PONTA DELGADA;37.7356;-25.6714
653;POPOVA (BELYI OSTROV);73.3333;70.0500
448;PORT ADELAIDE (OUTER HARBOR);-34.7798;138.4807
527;PORT ALBERNI;49.2333;-124.817
2299;PORT ALEXANDER;56.2467;-134.647
2129;PORT ALLEN,  HANAPEPE BAY,  KAUAI ISLA;ND21.9033;-159.592
2072;PORT ALMA;-23.5833;150.8667
2127;PORT ANGELES, WASHINGTON;48.1250;-123.44
922;PORT ARANSAS,  H. CALDWELL PIER;27.8267;-97.05
583;PORT AU PRINCE;18.5667;-72.35
574;PORT AUGUSTA;-32.55;137.7833
392;PORT AUX BASQUES;47.5667;-59.1333
206;PORT BLAIR;11.6833;92.7667
1915;PORT BLOC;45.5685;-1.0616
1643;PORT CHALMERS;-45.8147;170.6241
2330;PORT CHICAGO, CALIFORNIA;38.0550;-122.04
1471;PORT DOUGLAS 2;-16.4833;145.4667
820;PORT ELIZABETH;-33.9511;25.6297
1793;PORT ERIN;54.0854;-4.7681
2233;PORT FERREOL;43.3591;6.7176
1550;PORT GILES;-35.0218;137.7683
1071;PORT HARDY;50.7167;-127.483
189;PORT HEDLAND;-20.3176;118.5744
1705;PORT IRENE;18.3833;122.1000
2284;PORT ISAAC;50.5942;-4.8344
497;PORT ISABEL;26.0600;-97.215
848;PORT JEFFERSON;40.9500;-73.0767
831;PORT KEMBLA;-34.4738;150.9119
2336;PORT LA NOUVELLE;43.0147;3.0641
230;PORT LINCOLN;-34.7159;135.8700
1673;PORT LOUIS II;-20.15;57.5000
477;PORT LOUIS;-20.15;57.5000
247;PORT LYTTELTON;-43.6056;172.7219
871;PORT MACDONNELL I;-38;140.6667
2313;PORT MACQUARIE;-31.4268;152.9110
1038;PORT MANSFIELD;26.5533;-97.4217
1610;PORT MORESBY II;-9.4833;147.1333
439;PORT MORESBY;-9.4833;147.1333
415;PORT OF SPAIN;10.6500;-61.5167
1640;PORT ORFORD;42.7383;-124.498
216;PORT PIRIE;-33.1776;138.0117
842;PORT RENFREW;48.5500;-124.417
744;PORT ROYAL;17.9333;-76.85
253;PORT SAID;31.2500;32.3000
508;PORT SAN LUIS;35.1767;-120.76
1506;PORT STANVAC;-35.1086;138.4670
2316;PORT STEPHENS (TOMAREE);-32.7149;152.1822
1690;PORT SUDAN;19.6333;37.1167
996;PORT TARANAKI;-39.0562;174.0344
1325;PORT TOWNSEND;48.1117;-122.757
1247;PORT TUDY;47.6443;-3.4459
1469;PORT VENDRES;42.5201;3.1073
1841;PORT VILA B;-17.7553;168.3077
383;PORT WALLAROO;-33.9333;137.6333
1392;PORT-ALFRED;48.3333;-70.8667
137;PORT-SAINT-FRANCOIS;46.2667;-72.6167
2011;PORTBURY;51.5000;-2.7285
183;PORTLAND  (MAINE);43.6567;-70.2467
1547;PORTLAND;-38.3434;141.6132
951;PORTNEUF;46.6833;-71.8833
100;PORTO CORSINI;44.5000;12.2833
2083;PORTO EMPEDOCLE, SICILY;37.2858;13.5268
2144;PORTO GARIBALDI;44.6779;12.2494
1769;PORTO GRANDE (ST. VINCENT) 2;16.8833;-25
108;PORTO MAURIZIO;43.8667;8.0167
2084;PORTO TORRES;40.8422;8.4039
1215;PORTPATRICK;54.8426;-5.12
1867;PORTRUSH;55.2068;-6.6568
399;PORTSMOUTH (NORFOLK NAVY YARD);36.8217;-76.2933
350;PORTSMOUTH;50.8023;-1.1113
2269;PORVOO, EMASALO;60.2058;25.6251
409;POSIDHONIA;37.9512;22.9601
41;POTI;42.1667;41.6833
615;PRAVDY (PRAVDY OSTROV);76.2667;94.7667
652;PREOBRAZHENIA (PREOBRAZHENIA OSTROV);74.6667;112.9333
410;PREVEZA;38.9591;20.7566
2272;PRICKLEY BAY, GRENADA;12.0050;-61.765
2197;PRIGI;-8.28;111.7300
237;PRIMORSK;60.3500;28.6167
167;PRINCE RUPERT;54.3167;-130.333
690;PROGRESO;21.3000;-89.6667
430;PROVIDENCE (STATE PIER);41.8067;-71.4
662;PROVIDENIA;64.4167;-173.233
1857;PRUDHOE BAY,  ALASKA;70.4000;-148.527
1015;PUERTO ANGEL;15.5000;-96.5
1571;PUERTO ARMUELLES B;8.2667;-82.8667
668;PUERTO ARMUELLES;8.2667;-82.8667
1277;PUERTO BOLIVAR;-3.2667;-80
779;PUERTO CASTILLA;16.0167;-86.0333
557;PUERTO CORTES;15.8333;-87.95
782;PUERTO DE HIERRO;10.6167;-62.0833
185;PUERTO DESEADO;-47.75;-65.9167
552;PUERTO LIMON;10.0000;-83.0333
501;PUERTO MADRYN;-42.7667;-65.0333
2290;PUERTO PADRE;21.2017;-76.6
2343;PUERTO PLATA B;19.7980;-70.702
577;PUERTO PLATA;19.8167;-70.7
207;PUERTO PRINCESA, PALAWAN;9.7500;118.7333
1603;PUERTO SOBERANIA;-62.4833;-59.6333
1122;PUERTO WILLIAMS;-54.9167;-67.6167
1676;PULAU LANGKAWI;6.4308;99.7642
1595;PULAU PINANG;5.4217;100.3467
1678;PULAU TIOMAN;2.8072;104.1400
2151;PULUPANDAN, NEGROS OCCIDENTAL;10.5167;122.8000
2263;PUNTA ARENAS II;-53.1236;-70.8603
473;PUNTA ARENAS;-53.1667;-70.9
2342;PUNTA CANA B;18.5050;-68.375
434;PUNTA DEL ESTE;-34.9667;-54.95
464;PUNTARENAS;9.9667;-84.8333
1908;PYEONGTAEK;36.9667;126.8228
1935;QIKIQTARJUAQ;67.8667;-64.1167
614;QINHUANGDAO;39.9000;119.6000
1674;QUARRY BAY;22.2911;114.2133
173;QUEBEC (LAUZON);46.8333;-71.1667
829;QUEEN CHARLOTTE CITY;53.2500;-132.067
2189;QUEPOS B;9.4250;-84.1717
844;QUEPOS;9.4000;-84.1667
223;QUEQUEN;-38.5833;-58.7
2267;QUI NHON II;13.7750;109.2550
1449;QUINHON;13.7667;109.2500
240;RAAHE / BRAHESTAD;64.6663;24.4071
1164;RABAUL;-4.2;152.1833
1351;RAFFLES LIGHT HOUSE;1.1667;103.7500
1695;RAFINA;38.0333;24.0000
2216;RANGIROA;-14.9458;-147.706
210;RANGOON;16.7667;96.1667
1843;RAROTONGA B;-21.2048;-159.785
88;RATAN;63.9861;20.8950
617;RATMANOVA;65.8500;-169.133
605;RAU-CHUA;69.5000;166.5833
376;RAUMA / RAUMO;61.1335;21.4258
2035;REAL QUEZON;14.6667;121.6000
556;RECIFE;-8.05;-34.8667
2329;REDWOOD CITY, CALIFORNIA;37.5067;-122.212
786;REEDY POINT;39.5583;-75.5733
2142;REGGIO CALABRIA II;38.1217;15.6489
670;REGGIO CALABRIA;38.1000;15.6500
85;REPOSAARI;61.6167;21.4500
863;RESOLUTE;74.6833;-94.8833
638;REYKJAVIK;64.1506;-21.9399
2167;RHODOS II;36.4417;28.2364
1243;RHODOS;36.4417;28.2364
462;RICHMOND;37.5667;-77.45
1253;RIKITEA;-23.1223;-134.967
1597;RIMOUSKI;48.4833;-68.5167
1013;RINCON ISLAND;34.3483;-119.442
2111;RINGHALS;57.2497;12.1125
579;RIO DE JANEIRO;-22.9333;-43.1333
897;RIO SANTIAGO;-34.85;-57.9
714;RIOHACHA;11.5500;-72.9167
1213;RIVIERE-AU-RENARD;49.0000;-64.3833
1284;RIVIERE-DU-LOUP;47.8500;-69.5667
1279;ROCKLAND;44.1050;-69.1017
538;ROCKPORT;28.0217;-97.0467
762;RODBYHAVN;54.6558;11.3486
1672;RODRIGUES IS;-19.6667;63.4167
30;RONNSKAR;63.0667;20.8000
1551;ROOMPOT BUITEN;51.6197;3.6819
1241;RORVIK;64.8595;11.2301
870;ROSALES;-38.9333;-62.0667
1347;ROSCOFF;48.7184;-3.9659
2344;ROSEAU;15.3130;-61.39
1760;ROSSLYN BAY;-23.161;150.7902
1074;ROSYTH;56.0167;-3.45
1931;ROTHERA;-67.5713;-68.1298
761;ROVINJ;45.0833;13.6283
28;RUSSARO;59.7667;22.9500
710;RUSSKAIA GAVAN II;76.1833;62.5833
711;RUSSKAYA GAVAN;76.2000;62.5833
655;RUSSKII (RUSSKII OSTROV);77.1667;96.4333
1330;RUSTICO;46.4667;-63.2833
2195;SABANG;5.8883;95.3167
1835;SABINE PASS NORTH;29.7283;-93.87
920;SABINE PASS;29.7050;-93.8533
2059;SAGUNTO;39.6339;-0.2062
1019;SAGYLLAH-ARY;73.1500;128.8833
1095;SAIGO;36.2014;133.3311
195;SAINT JOHN, N.B.;45.2667;-66.0667
2246;SAINT PIERRE ET MIQUELON;46.7788;-56.1683
1474;SAIPAN;15.2333;145.7500
811;SAKAI;35.5478;133.2431
1754;SALALAH;16.9333;54.0000
2086;SALERNO;40.6766;14.7508
228;SALGRUND;62.3333;21.2000
689;SALINA CRUZ;16.1667;-95.2
589;SALINOPOLIS;-0.65;-47.3833
578;SALVADOR;-12.9667;-38.5167
1941;SAMOS ISLAND - VATHI;37.7552;26.9765
2116;SAN ANDRES ARCHIPELAGO;12.5833;-81.7
883;SAN CLEMENTE ISLAND;33.0000;-118.55
927;SAN CRISTOBAL;-0.9;-89.6167
158;SAN DIEGO (QUARANTINE STATION);32.7133;-117.173
1751;SAN FELIX;-26.2922;-80.1086
548;SAN FERNANDO, LA UNION;16.6167;120.3000
10;SAN FRANCISCO;37.8067;-122.465
777;SAN JOSE II;13.9167;-90.8167
1711;SAN JOSE;12.3333;121.0833
973;SAN JOSE;13.9167;-90.8333
923;SAN JUAN;-15.3667;-75.2
1001;SAN JUAN;18.4583;-66.115
1663;SAN MATEO;37.5833;-122.25
1634;SAND POINT, POPOF IS., AK;55.3367;-160.502
1834;SANDAKAN;5.8100;118.0672
1137;SANDNESSJOEN;66.0167;12.6333
2278;SANDOWN PIER;50.6511;-1.1532
775;SANDWICH MARINA, CAPE COD CANAL ENTRAN;CE41.7667;-70.5
366;SANDY HOOK;40.4667;-74.0083
602;SANNIKOVA (SANNIKOVA PROLIV);74.6667;138.9000
2126;SANTA BARBARA, CALIFORNIA;34.4083;-119.685
843;SANTA CRUZ DAS FLORES;39.4500;-31.1167
568;SANTA CRUZ DE LA PALMA B;28.6720;-17.7687
585;SANTA CRUZ DE LA PALMA;28.6797;-17.7664
303;SANTA CRUZ DE TENERIFE 1;28.4772;-16.2412
2351;SANTA CRUZ DEL SUR;20.7000;-76.0233
1472;SANTA CRUZ;-0.75;-90.3167
377;SANTA MONICA (MUNICIPAL PIER);34.0083;-118.5
1975;SANTANA;-0.05;-51.1667
1051;SANTANDER 2;43.4662;-3.7655
485;SANTANDER I;43.4613;-3.7908
1807;SANTANDER III;43.4613;-3.7908
2287;SANTIAGO DE CUBA;20.0205;-75.8367
1080;SANTO TOMAS DE CASTILLA;15.7000;-88.6167
226;SAPPI;61.4833;21.3333
672;SASEBO I;33.1667;129.7167
1147;SASEBO II;33.1581;129.7239
397;SASSNITZ;54.5108;13.6431
417;SAUGOR/SAGAR;21.6500;88.0500
2274;SAUMLAKI;-7.9817;131.2900
